ID ID_BURGDORF NAME LOCATION PROXY LON LAT SEAS VARIABLE UNIT PERIOD_START PERIOD_END N REF_PERIOD_START REF_PERIOD_END REFDATA MODEL CORREL PVAL
680 454 Ice_phenology_StMoritz_Lake_St_Moritz_break-up StMoritz Lake_St_Moritz 9.83909 46.4984 latespring break_up_date DOY 1832 2003 172 1864 1950 station MarAprMay 0.6653059 1.92e-10
681 425 Plant_phenology_Geneva_Horse_Chestnut_Tree_flowering Geneva Horse_Chestnut_Tree 6.14569 46.20222 spring flowering_date DOY 1808 2003 196 1864 1950 station JanFebMar 0.7212528 4.45e-13
701 16 Hydroclimate_Guatemala_Precip_index_MJJASO Guatemala Precip_index -90.52271 14.62843 summer Precipitation_Index Index 1640 1945 295 1891 1944 GPCC MayJunJulAugSepOct 0.4663007 0.00038
702 209 Reconstruction_South_Africa_Precip_austral_summer South_Africa Precip 28.67 -31.53 winter Precipitation_Reconstruction mm/season 1796 1853 54 NA NA NA none NA NA
703 214 Reconstruction_Namibia_Precip_austral_summer Namibia Precip 17.08323 -22.55941 winter Precipitation_Reconstruction mm/mon 1845 1899 53 NA NA NA none NA NA
704 344 Reconstruction_Bern_Precip_JAN Bern Precip 7.44744 46.94809 winter Precipitation_Reconstruction mm/mon 1760 2003 227 1891 1950 GPCC Jan 0.848962 1.05e-17
705 344 Reconstruction_Bern_Precip_FEB Bern Precip 7.44744 46.94809 winter Precipitation_Reconstruction mm/mon 1760 2003 227 1891 1950 GPCC Feb 0.8744698 7.11e-20
706 344 Reconstruction_Bern_Precip_MAR Bern Precip 7.44744 46.94809 spring Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Mar 0.8776916 3.5e-20
707 344 Reconstruction_Bern_Precip_APR Bern Precip 7.44744 46.94809 spring Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Apr 0.7895315 6.59e-14
708 344 Reconstruction_Bern_Precip_MAY Bern Precip 7.44744 46.94809 spring Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC May 0.7452661 8.53e-12
709 344 Reconstruction_Bern_Precip_JUN Bern Precip 7.44744 46.94809 summer Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Jun 0.6975666 5.9e-10
710 344 Reconstruction_Bern_Precip_JUL Bern Precip 7.44744 46.94809 summer Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Jul 0.8238056 6.33e-16
711 344 Reconstruction_Bern_Precip_AUG Bern Precip 7.44744 46.94809 summer Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Aug 0.8767754 4.29e-20
712 344 Reconstruction_Bern_Precip_SEP Bern Precip 7.44744 46.94809 fall Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Sep 0.8533849 4.73e-18
713 344 Reconstruction_Bern_Precip_OCT Bern Precip 7.44744 46.94809 fall Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Oct 0.8718966 1.23e-19
714 344 Reconstruction_Bern_Precip_NOV Bern Precip 7.44744 46.94809 fall Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Nov 0.9128182 3.14e-24
715 344 Reconstruction_Bern_Precip_DEC Bern Precip 7.44744 46.94809 winter Precipitation_Reconstruction mm/mon 1760 2003 226 1891 1950 GPCC Dec 0.8928599 9.35e-22
716 84 Hydroclimate_Mumbai_Mumbai_precip_index_MJJASO Mumbai Mumbai_precip_index 72.8 18.9 summer Precipitation_Index Index 1781 1859 73 NA NA NA none NA NA
717 85 Hydroclimate_Pune_Precip_index_MJJASO Pune Precip_index 73.8567 18.5204 summer Precipitation_Index Index 1792 1860 53 NA NA NA none NA NA
718 86 Hydroclimate_Gulf_of_Khambat_Precip_index_MJJASO Gulf_of_Khambat Precip_index 73.1812 22.3072 summer Precipitation_Index Index 1781 1860 53 NA NA NA none NA NA
719 83 Hydroclimate_Western_India_Precip_index_MJJASO Western_India Precip_index 72.8 18.9 summer Precipitation_Index Index 1781 1860 78 NA NA NA none NA NA
720 72 Reconstruction_West_Qinling_Mountains_Precip_MJJAS West_Qinling_Mountains Precip 104 33.5 summer Precipitation_Reconstruction mm/season 1470 2000 531 1891 1950 GPCC MayJunJulAugSep 0.3146868 0.0143
721 2 Hydroclimate_Santiago_de_Chile_Precip_index_Austral_Summer Santiago_de_Chile Precip_index -70.78 -33.38 summer Precipitation_Index Index 1540 2006 388 1900 1950 GPCC AprMayJunJulAugSep 0.3430977 0.0137
722 3 Hydroclimate_Tucuman_Precip_index_Austral_Summer Tucuman Precip_index -65 -27.03 winter Precipitation_Index Index 1549 2006 367 1902 1950 GPCC OctNovDecJanFebMar 0.3717439 0.00854
723 4 Hydroclimate_Potosi_Precip_index_Precip_index Potosi Precip_index -65.755 -19.5723 winter Precipitation_Index Index 1586 2006 289 1902 1950 GPCC OctNovDecJanFebMar 0.02315212 0.875
724 5 Hydroclimate_Parana_River_Parana_River_runoff_Precip_index Parana_River Parana_River_runoff -60 -30 winter Precipitation_Index Index 1590 1993 307 1901 1950 GPCC JanFebMar 0.02230179 0.878
725 6 Hydroclimate_Santa_Fe_Corrientes_Precip_index_Austral_Winter Santa_Fe_Corrientes Precip_index -60 -30 winter Precipitation_Index Index 1590 2006 321 1900 1950 GPCC JanFebMar 0.3674372 0.00799
726 7 Hydroclimate_Mendoza_Mendoza_River_runoff_Precip_index Mendoza Mendoza_River_runoff -68.83884 -32.88835 winter Precipitation_Index Index 1600 2001 402 1891 1950 GPCC OctNovDecJanFebMar 0.1444151 0.271
727 8 Hydroclimate_Mendoza_Precip_index_Austral_Summer Mendoza Precip_index -68.83884 -32.88835 winter Precipitation_Index Index 1601 1986 299 1891 1950 GPCC OctNovDecJanFebMar 0.220096 0.0939
728 9 Hydroclimate_Cordoba_Precip_index_Austral_Summer Cordoba Precip_index -64 -31 winter Precipitation_Index Index 1701 2006 211 1902 1950 GPCC OctNovDecJanFebMar 0.3706319 0.00875
729 10 Hydroclimate_Dulce_River_Dulce_River_runoff_Precip_index Dulce_River Dulce_River_runoff -65 -27 winter Precipitation_Index Index 1750 1977 220 1891 1950 GPCC JanFebMar 0.1951793 0.149
730 11 Hydroclimate_Santiago_del_Estero_Precip_index_Austral_Winter Santiago_del_Estero Precip_index -64.27 -27.77 winter Precipitation_Index Index 1751 2006 256 1891 1950 GPCC OctNovDecJanFebMar 0.1362448 0.299
731 12 Hydroclimate_Cenral_Andes_Snow_depth_Precip_index Cenral_Andes Snow_depth -70 -33 summer Precipitation_Index Index 1760 1996 237 1891 1950 GPCC AprMayJunJulAugSep 0.3224409 0.012
732 386 Reconstruction_Western_Mediterranean_Precip_DJF Western_Mediterranean Precip 14 47.5 winter Precipitation_Reconstruction mm/season 1500 1800 301 NA NA NA none NA NA
733 387 Reconstruction_Western_Mediterranean_Precip_MAM Western_Mediterranean Precip 14 47.5 spring Precipitation_Reconstruction mm/season 1500 1800 301 NA NA NA none NA NA
734 388 Reconstruction_Western_Mediterranean_Precip_JJA Western_Mediterranean Precip 14 47.5 summer Precipitation_Reconstruction mm/season 1500 1800 301 NA NA NA none NA NA
735 389 Reconstruction_Western_Mediterranean_Precip_SON Western_Mediterranean Precip 14 47.5 fall Precipitation_Reconstruction mm/season 1500 1800 301 NA NA NA none NA NA
736 204 Hydroclimate_Kalahari_Precip_index_Austral_Summer Kalahari Precip_index 26 -25 winter Precipitation_Index Index 1816 2003 185 1891 1950 GPCC OctNovDecJanFebMar 0.1461938 0.265
737 207 Hydroclimate_Eastern_Cape_Precip_index_Austral_Summer Eastern_Cape Precip_index 23.9 -34 winter Precipitation_Index Index 1822 2008 185 1891 1950 GPCC OctNovDecJanFebMar 0.2286731 0.0788
738 203 Hydroclimate_Lesotho_Precip_index_Austral_Summer Lesotho Precip_index 26.92 -29.8 winter Precipitation_Index Index 1825 1996 168 1891 1950 GPCC OctNovDecJanFebMar 0.5458314 6.47e-06
739 205 Hydroclimate_Kwa_Zulu-Natal_Precip_index_Austral_Summer Kwa_Zulu-Natal Precip_index 31 -29 winter Precipitation_Index Index 1837 2000 160 1891 1950 GPCC OctNovDecJanFebMar 0.3513281 0.00591
740 208 Hydroclimate_Namaqualand_Precip_index_Precip_index Namaqualand Precip_index 17 -29 summer Precipitation_Index Index 1817 1996 163 1892 1950 GPCC AprMayJunJulAugSep 0.3702116 0.00423
741 207 Hydroclimate_Eastern_Cape_Precip_index_Austral_Winter Eastern_Cape Precip_index 23.9 -34 summer Precipitation_Index Index 1821 2007 185 1891 1950 GPCC AprMayJunJulAugSep 0.1782 0.173
742 206 Hydroclimate_Southern_Cape_Precip_index_Austral_Summer Southern_Cape Precip_index 20 -34 summer Precipitation_Index Index 1822 1997 175 1891 1950 GPCC AprMayJunJulAugSep 0.004396807 0.973
743 213 Reconstruction_Royal_National_Park_Precip_austral_summer Royal_National_Park Precip 28.9542 -28.6858 winter Precipitation_Reconstruction mm/season 1797 1854 57 NA NA NA none NA NA
744 212 Reconstruction_Mthatha_Precip_austral_summer Mthatha Precip 28.67 -31.53 winter Precipitation_Reconstruction mm/season 1797 1854 57 NA NA NA none NA NA
745 211 Reconstruction_Capetown_Precip_austral_winter Capetown Precip 18.6 -33.97 summer Precipitation_Reconstruction mm/season 1796 1853 54 NA NA NA none NA NA
746 398 Reconstruction_Canary_Island_Precip_ONDJFM Canary_Island Precip -15.5474 27.9202 winter Precipitation_Reconstruction mm/mon 1595 1836 242 NA NA NA none NA NA
747 326 Hydroclimate_Czech_Lands_SPEI_AMJJA Czech_Lands SPEI 14.48 50.35 summer SPEI Index 1499 2012 514 1891 1950 GPCC AprMayJunJulAug 0.1543196 0.239
748 362 Hydroclimate_Anadalusia_Precip_index_DJF Anadalusia Precip_index -4.7278 37.5443 winter Precipitation_Index Index 1501 1997 497 1891 1950 GPCC DecJanFeb 0.4025541 0.00143
749 363 Hydroclimate_Anadalusia_Precip_index_MAM Anadalusia Precip_index -4.7278 37.5443 spring Precipitation_Index Index 1501 1997 497 1891 1950 GPCC MarAprMay 0.6217065 1.15e-07
750 364 Hydroclimate_Anadalusia_Precip_index_JJA Anadalusia Precip_index -4.7278 37.5443 summer Precipitation_Index Index 1501 1997 497 1891 1950 GPCC JunJulAug 0.6238904 1.01e-07
751 365 Hydroclimate_Anadalusia_Precip_index_SON Anadalusia Precip_index -4.7278 37.5443 fall Precipitation_Index Index 1501 1997 497 1891 1950 GPCC SepOctNov 0.4826923 9.39e-05
752 345 Hydroclimate_Switzerland_Precip_index_JAN Switzerland Precip_index 7.367 47.1167 winter Precipitation_Index Index 1507 2000 469 1891 1950 GPCC Jan 0.8298527 2.51e-16
753 345 Hydroclimate_Switzerland_Precip_index_FEB Switzerland Precip_index 7.367 47.1167 winter Precipitation_Index Index 1507 2000 463 1891 1950 GPCC Feb 0.834612 1.18e-16
754 345 Hydroclimate_Switzerland_Precip_index_MAR Switzerland Precip_index 7.367 47.1167 spring Precipitation_Index Index 1508 2000 464 1891 1950 GPCC Mar 0.8425672 3.18e-17
755 345 Hydroclimate_Switzerland_Precip_index_APR Switzerland Precip_index 7.367 47.1167 spring Precipitation_Index Index 1513 2000 468 1891 1950 GPCC Apr 0.8005647 1.63e-14
756 345 Hydroclimate_Switzerland_Precip_index_MAY Switzerland Precip_index 7.367 47.1167 spring Precipitation_Index Index 1515 2000 462 1891 1950 GPCC May 0.7420016 1.17e-11
757 345 Hydroclimate_Switzerland_Precip_index_JUN Switzerland Precip_index 7.367 47.1167 summer Precipitation_Index Index 1508 2000 476 1891 1950 GPCC Jun 0.6814177 2.07e-09
758 345 Hydroclimate_Switzerland_Precip_index_JUL Switzerland Precip_index 7.367 47.1167 summer Precipitation_Index Index 1511 2000 470 1891 1950 GPCC Jul 0.8537014 4.46e-18
759 345 Hydroclimate_Switzerland_Precip_index_AUG Switzerland Precip_index 7.367 47.1167 summer Precipitation_Index Index 1511 2000 467 1891 1950 GPCC Aug 0.8432551 2.83e-17
760 345 Hydroclimate_Switzerland_Precip_index_SEP Switzerland Precip_index 7.367 47.1167 fall Precipitation_Index Index 1506 2000 463 1891 1950 GPCC Sep 0.8391315 5.66e-17
761 345 Hydroclimate_Switzerland_Precip_index_OCT Switzerland Precip_index 7.367 47.1167 fall Precipitation_Index Index 1506 2000 459 1891 1950 GPCC Oct 0.826747 4.06e-16
762 345 Hydroclimate_Switzerland_Precip_index_NOV Switzerland Precip_index 7.367 47.1167 fall Precipitation_Index Index 1506 2000 440 1891 1950 GPCC Nov 0.8290999 2.82e-16
763 345 Hydroclimate_Switzerland_Precip_index_DEC Switzerland Precip_index 7.367 47.1167 winter Precipitation_Index Index 1506 2000 455 1891 1950 GPCC Dec 0.8759314 5.17e-20
764 381 Hydroclimate_Zafra_Precip_index_JAN Zafra Precip_index -6.4157 38.4225 winter Precipitation_Index Index 1751 1839 71 NA NA NA none NA NA
765 381 Hydroclimate_Zafra_Precip_index_FEB Zafra Precip_index -6.4157 38.4225 winter Precipitation_Index Index 1751 1839 69 NA NA NA none NA NA
766 381 Hydroclimate_Zafra_Precip_index_MAR Zafra Precip_index -6.4157 38.4225 spring Precipitation_Index Index 1751 1837 67 NA NA NA none NA NA
767 381 Hydroclimate_Zafra_Precip_index_APR Zafra Precip_index -6.4157 38.4225 spring Precipitation_Index Index 1751 1837 70 NA NA NA none NA NA
768 381 Hydroclimate_Zafra_Precip_index_MAY Zafra Precip_index -6.4157 38.4225 spring Precipitation_Index Index 1751 1837 69 NA NA NA none NA NA
769 381 Hydroclimate_Zafra_Precip_index_JUN Zafra Precip_index -6.4157 38.4225 summer Precipitation_Index Index 1751 1837 69 NA NA NA none NA NA
770 381 Hydroclimate_Zafra_Precip_index_JUL Zafra Precip_index -6.4157 38.4225 summer Precipitation_Index Index 1751 1837 70 NA NA NA none NA NA
771 381 Hydroclimate_Zafra_Precip_index_AUG Zafra Precip_index -6.4157 38.4225 summer Precipitation_Index Index 1750 1837 69 NA NA NA none NA NA
772 381 Hydroclimate_Zafra_Precip_index_SEP Zafra Precip_index -6.4157 38.4225 fall Precipitation_Index Index 1750 1837 68 NA NA NA none NA NA
773 381 Hydroclimate_Zafra_Precip_index_OCT Zafra Precip_index -6.4157 38.4225 fall Precipitation_Index Index 1750 1837 70 NA NA NA none NA NA
774 381 Hydroclimate_Zafra_Precip_index_NOV Zafra Precip_index -6.4157 38.4225 fall Precipitation_Index Index 1750 1837 68 NA NA NA none NA NA
775 381 Hydroclimate_Zafra_Precip_index_DEC Zafra Precip_index -6.4157 38.4225 winter Precipitation_Index Index 1750 1836 68 NA NA NA none NA NA
801 30 Thermal_climate_Yellow_River_Plain_ReachesB_temp_index_NDJFM Yellow_River_Plain ReachesB_temp_index 116.3833 39.91667 winter Temperature_Index Index 1644 1910 267 1851 1910 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.2703715 NA
802 32 Thermal_climate_Yangtze_River_Plain_ReachesC_temp_index_NDJFM Yangtze_River_Plain ReachesC_temp_index 121.4692 31.22436 winter Temperature_Index Index 1644 1910 267 1851 1910 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.3321449 NA
803 28 Thermal_climate_Tropical_China_ReachesD_temp_index_NDJFM Tropical_China ReachesD_temp_index 113.2532 23.12899 winter Temperature_Index Index 1644 1910 267 1851 1910 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.1260152 NA
804 33 Thermal_climate_Yellow_River_Plain_ReachesB_temp_index_MJJAS Yellow_River_Plain ReachesB_temp_index 116.3833 39.91667 summer Temperature_Index Index 1644 1911 268 1851 1911 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.1448283 NA
805 29 Thermal_climate_Yangtze_River_Plain_ReachesC_temp_index_MJJAS Yangtze_River_Plain ReachesC_temp_index 121.4692 31.22436 summer Temperature_Index Index 1644 1911 268 1851 1911 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.2003224 NA
806 31 Thermal_climate_Tropical_China_ReachesD_temp_index_MJJAS Tropical_China ReachesD_temp_index 113.2532 23.12899 summer Temperature_Index Index 1644 1911 268 1851 1911 HadCRUT5 onlySpearmCor_NovDecJanFebMarMean 0.1280165 NA
901 24 Thermal_climate_Yellow_River_Plain_ReachesB_temp_index_NDJFM Yellow_River_Plain ReachesB_temp_index 116.3833 39.91667 winter Precipitation_Index Index 1644 1911 267 NA NA NA none NA NA
902 26 Hydroclimate_Yangtze_River_Plain_ReachesC_precip_index_NDJFM Yangtze_River_Plain ReachesC_precip_index 121.4692 31.22436 winter Precipitation_Index Index 1644 1911 267 NA NA NA none NA NA
903 22 Hydroclimate_Tropical_China_ReachesD_precip_index_NDJFM Tropical_China ReachesD_precip_index 113.2532 23.12899 winter Precipitation_Index Index 1644 1911 267 NA NA NA none NA NA
904 27 Hydroclimate_Yellow_River_Plain_ReachesB_precip_index_MJJAS Yellow_River_Plain ReachesB_precip_index 116.3833 39.91667 summer Precipitation_Index Index 1644 1911 268 NA NA NA none NA NA
905 23 Hydroclimate_Yangtze_River_Plain_ReachesC_precip_index_MJJAS Yangtze_River_Plain ReachesC_precip_index 121.4692 31.22436 summer Precipitation_Index Index 1644 1911 268 NA NA NA none NA NA
906 25 Hydroclimate_Tropical_China_ReachesD_precip_index_MJJAS Tropical_China ReachesD_precip_index 113.2532 23.12899 summer Precipitation_Index Index 1644 1911 268 NA NA NA none NA NA
1001 487 Ice_phenology_Cooperstown_Lake_Otsego_break-up Cooperstown Lake_Otsego -74.894 42.758 latespring break_up_date DOY 1843 2019 174 1843 1950 BEST DecMarApr 0.8474483 1.75e-28
1002 486 Ice_phenology_Cooperstown_Lake_Otsego_freeze-up Cooperstown Lake_Otsego -74.894 42.758 earlywinter freeze_up_date DOY 1850 2019 167 1850 1950 BEST NovDecJan 0.7882354 2.21e-20
1003 475 Ice_phenology_EastAuburn_Lake_Auburn_break-up EastAuburn Lake_Auburn -70.25 44.144 latespring break_up_date DOY 1836 2019 175 1836 1950 BEST MarApr 0.8323937 1.21e-27
1004 476 Ice_phenology_Jefferson_Lake_Damariscotta_break-up Jefferson Lake_Damariscotta -69.479 44.182 latespring break_up_date DOY 1837 2019 182 1837 1950 BEST DecJanFebMarApr 0.8348015 3.31e-26
1005 477 Ice_phenology_Manchester_Lake_Cobbosseecontee_break-up Manchester Lake_Cobbosseecontee -69.929 44.272 latespring break_up_date DOY 1840 2019 178 1840 1950 BEST DecMarApr 0.8508833 3.12e-29
1006 479 Ice_phenology_Taverse_City_Grand_Taverse_Bay_break-up Taverse_City Grand_Taverse_Bay -85.62 44.77 latespring break_up_date DOY 1852 2014 122 1852 1950 BEST JanFebMarApr 0.7644312 8.92e-15
1007 478 Ice_phenology_Taverse_City_Grand_Taverse_Bay_freeze-up Taverse_City Grand_Taverse_Bay -85.62 44.77 earlywinter freeze_up_date DOY 1852 2014 122 1852 1950 BEST DecJan 0.7060462 3.64e-13
1008 481 Ice_phenology_Kuopio_Lake_Kallavesi_break-up Kuopio Lake_Kallavesi 27.77 62.83 latespring break_up_date DOY 1822 2019 197 1822 1950 BEST DecAprMay 0.8606952 1.74e-36
1009 480 Ice_phenology_Kuopio_Lake_Kallavesi_freeze-up Kuopio Lake_Kallavesi 27.77 62.83 earlywinter freeze_up_date DOY 1832 2017 186 1832 1950 BEST Jul 0.2707345 0.0029
1010 482 Ice_phenology_Rockwood_Lake_Moosehead_break-up Rockwood Lake_Moosehead -69.67 45.65 latespring break_up_date DOY 1848 2019 172 1848 1950 BEST MarApr 0.7927854 3.14e-22
1011 484 Ice_phenology_Cazenovia_Lake_Moosehead_break-up Cazenovia Lake_Moosehead -75.86 42.93 latespring break_up_date DOY 1840 2019 161 1840 1950 BEST DecJanFebMar 0.768866 2.19e-16
1012 483 Ice_phenology_Cazenovia_Lake_Cazenovia_freeze-up Cazenovia Lake_Cazenovia -75.86 42.93 earlywinter freeze_up_date DOY 1841 2016 155 NA NA NA none NA NA
1013 491 Ice_phenology_Tampere_Lake_Nasijavi_break-up Tampere Lake_Nasijavi 23.75 61.53 latespring break_up_date DOY 1836 2019 183 1836 1950 BEST AprMay 0.8277171 7.88e-29
1014 490 Ice_phenology_Tampere_Lake_Nasijavi_freeze-up Tampere Lake_Nasijavi 23.75 61.53 earlywinter freeze_up_date DOY 1835 2017 183 NA NA NA none NA NA
1015 309 Documentary_Stockholm_Port_records_first_ship_arrival Stockholm Port_records 18 59.15 latespring first_ship_arrival DOY 1636 1841 159 1783 1841 BEST JanFebMarApr 0.8846697 1.25e-16
1016 310 Documentary_Stockholm_Port_records_first_ship_departure Stockholm Port_records 18 59.15 latespring first_ship_departure DOY 1636 1841 137 1783 1841 BEST NovMar 0.7222841 9.92e-05
1017 311 Documentary_Stockholm_Port_records_Sea_Passport_Insurance Stockholm Port_records 18 59.15 latespring ship_insurance DOY 1689 1831 100 1781 1831 BEST AprMay 0.4204604 0.0114
1018 312 Documentary_Stockholm_Port_records_Sailing_Season_Start Stockholm Port_records 18 59.15 latespring start_sailing_season DOY 1692 1841 150 1781 1841 BEST FebMar 0.792769 3.38e-13
1031 100 Reconstruction_Kawanishi_Temp_JUL Kawanishi Temp 140 38 summer Temperature_reconstruction degC 1830 1980 151 1780 1900 BEST Jul 0.3242122 0.0101
1032 93 Reconstruction_Hachioji_Temp_JUL Hachioji Temp 139.3 35.64 summer Temperature_reconstruction degC 1721 1941 221 1780 1900 BEST Jul 0.4960804 1.26e-05
1033 417 Thermal_climate_Germany_Temp_index_JAN Germany Temp_index 10 51 winter Temperature_index Index 1500 2009 510 1780 1900 BEST Jan 0.9584563 1.13e-66
1034 417 Thermal_climate_Germany_Temp_index_FEB Germany Temp_index 10 51 winter Temperature_index Index 1500 2009 510 1780 1900 BEST Feb 0.9466859 2.22e-60
1035 417 Thermal_climate_Germany_Temp_index_MAR Germany Temp_index 10 51 spring Temperature_index Index 1500 2009 510 1780 1900 BEST Mar 0.9505986 2.68e-62
1036 417 Thermal_climate_Germany_Temp_index_APR Germany Temp_index 10 51 spring Temperature_index Index 1500 2009 510 1780 1900 BEST Apr 0.9525295 2.64e-63
1037 417 Thermal_climate_Germany_Temp_index_MAY Germany Temp_index 10 51 spring Temperature_index Index 1500 2009 510 1780 1900 BEST May 0.9429418 1.13e-58
1038 417 Thermal_climate_Germany_Temp_index_JUN Germany Temp_index 10 51 summer Temperature_index Index 1500 2009 510 1780 1900 BEST Jun 0.9408323 9.2e-58
1039 417 Thermal_climate_Germany_Temp_index_JUL Germany Temp_index 10 51 summer Temperature_index Index 1500 2009 510 1780 1900 BEST Jul 0.9412459 6.13e-58
1040 417 Thermal_climate_Germany_Temp_index_AUG Germany Temp_index 10 51 summer Temperature_index Index 1500 2009 510 1780 1900 BEST Aug 0.9482994 3.74e-61
1041 417 Thermal_climate_Germany_Temp_index_SEP Germany Temp_index 10 51 fall Temperature_index Index 1500 2009 510 1780 1900 BEST Sep 0.9340724 4.7e-55
1042 417 Thermal_climate_Germany_Temp_index_OCT Germany Temp_index 10 51 fall Temperature_index Index 1500 2009 510 1780 1900 BEST Oct 0.9275874 1.03e-52
1043 417 Thermal_climate_Germany_Temp_index_NOV Germany Temp_index 10 51 fall Temperature_index Index 1500 2009 510 1780 1900 BEST Nov 0.9359734 8.72e-56
1044 417 Thermal_climate_Germany_Temp_index_DEC Germany Temp_index 10 51 winter Temperature_index Index 1500 2008 509 1780 1900 BEST Dec 0.9580587 1.96e-66
1045 349 Thermal_climate_Czech_Lands_Temp_index_JAN Czech_Lands Temp_index 11 48.5 winter Temperature_index Index 1500 2007 508 1780 1900 BEST Jan 0.9930395 2.11e-112
1046 349 Thermal_climate_Czech_Lands_Temp_index_FEB Czech_Lands Temp_index 11 48.5 winter Temperature_index Index 1500 2007 508 1780 1900 BEST Feb 0.9889565 1.59e-100
1047 349 Thermal_climate_Czech_Lands_Temp_index_MAR Czech_Lands Temp_index 11 48.5 spring Temperature_index Index 1500 2007 508 1780 1900 BEST Mar 0.9928864 7.67e-112
1048 349 Thermal_climate_Czech_Lands_Temp_index_APR Czech_Lands Temp_index 11 48.5 spring Temperature_index Index 1500 2007 508 1780 1900 BEST Apr 0.9926679 4.61e-111
1049 349 Thermal_climate_Czech_Lands_Temp_index_MAY Czech_Lands Temp_index 11 48.5 spring Temperature_index Index 1500 2007 508 1780 1900 BEST May 0.9918301 2.81e-108
1050 349 Thermal_climate_Czech_Lands_Temp_index_JUN Czech_Lands Temp_index 11 48.5 summer Temperature_index Index 1500 2007 508 1780 1900 BEST Jun 0.9906326 9.3e-105
1051 349 Thermal_climate_Czech_Lands_Temp_index_JUL Czech_Lands Temp_index 11 48.5 summer Temperature_index Index 1500 2007 508 1780 1900 BEST Jul 0.9918095 3.27e-108
1052 349 Thermal_climate_Czech_Lands_Temp_index_AUG Czech_Lands Temp_index 11 48.5 summer Temperature_index Index 1500 2007 508 1780 1900 BEST Aug 0.9868947 3.97e-96
1053 349 Thermal_climate_Czech_Lands_Temp_index_SEP Czech_Lands Temp_index 11 48.5 fall Temperature_index Index 1500 2007 508 1780 1900 BEST Sep 0.9845328 7.09e-92
1054 349 Thermal_climate_Czech_Lands_Temp_index_OCT Czech_Lands Temp_index 11 48.5 fall Temperature_index Index 1500 2007 508 1780 1900 BEST Oct 0.992845 1.08e-111
1055 349 Thermal_climate_Czech_Lands_Temp_index_NOV Czech_Lands Temp_index 11 48.5 fall Temperature_index Index 1500 2007 508 1780 1900 BEST Nov 0.9925326 1.36e-110
1056 349 Thermal_climate_Czech_Lands_Temp_index_DEC Czech_Lands Temp_index 11 48.5 winter Temperature_index Index 1500 2007 508 1780 1900 BEST Dec 0.9862769 6.04e-95
1057 346 Thermal_climate_Switzerland_Temp_index_JAN Switzerland Temp_index 7.367 47.1167 winter Temperature_index Index 1507 2000 471 1780 1900 BEST Jan 0.9508918 1.89e-62
1058 346 Thermal_climate_Switzerland_Temp_index_FEB Switzerland Temp_index 7.367 47.1167 winter Temperature_index Index 1507 2000 466 1780 1900 BEST Feb 0.9228519 3.87e-51
1059 346 Thermal_climate_Switzerland_Temp_index_MAR Switzerland Temp_index 7.367 47.1167 spring Temperature_index Index 1508 2000 464 1780 1900 BEST Mar 0.9389193 5.77e-57
1060 346 Thermal_climate_Switzerland_Temp_index_APR Switzerland Temp_index 7.367 47.1167 spring Temperature_index Index 1513 2000 470 1780 1900 BEST Apr 0.9380361 1.32e-56
1061 346 Thermal_climate_Switzerland_Temp_index_MAY Switzerland Temp_index 7.367 47.1167 spring Temperature_index Index 1515 2000 465 1780 1900 BEST May 0.9550361 1.13e-64
1062 346 Thermal_climate_Switzerland_Temp_index_JUN Switzerland Temp_index 7.367 47.1167 summer Temperature_index Index 1508 2000 475 1780 1900 BEST Jun 0.9310012 6.44e-54
1063 346 Thermal_climate_Switzerland_Temp_index_JUL Switzerland Temp_index 7.367 47.1167 summer Temperature_index Index 1511 2000 471 1780 1900 BEST Jul 0.9416528 4.1e-58
1064 346 Thermal_climate_Switzerland_Temp_index_AUG Switzerland Temp_index 7.367 47.1167 summer Temperature_index Index 1511 2000 469 1780 1900 BEST Aug 0.9280355 7.21e-53
1065 346 Thermal_climate_Switzerland_Temp_index_SEP Switzerland Temp_index 7.367 47.1167 fall Temperature_index Index 1506 2000 467 1780 1900 BEST Sep 0.8863029 1.35e-41
1066 346 Thermal_climate_Switzerland_Temp_index_OCT Switzerland Temp_index 7.367 47.1167 fall Temperature_index Index 1514 2000 450 1780 1900 BEST Oct 0.9219955 7.28e-51
1067 346 Thermal_climate_Switzerland_Temp_index_NOV Switzerland Temp_index 7.367 47.1167 fall Temperature_index Index 1506 2000 442 1780 1900 BEST Nov 0.9312502 5.23e-54
